IP1	IP2	IP1_Det	IP2_Det	Overlap_Det	Union_Det	Jaccard_Det	IP1_Ints	IP2_Ints	Overlap_Ints	Union_Ints	Jaccard_Ints	IP1_Ints_inter	IP2_Ints_inter	Overlap_Ints_inter	Union_Ints_inter	Jaccard_Ints_inter	OverlapP_inter	Overlap_Ints_List	FC_Corr	FDR_Corr
m17.EC.JCAD	m5.SMC.BCAS3	1344	445	256	1533	0.166992824527071	35	44	2	77	0.025974025974026	5	28	2	31	0.0645161290322581	0.093812388210396	AMPD2,EIF3E	0.0937110923390006	0.0314993318282113
m17.EC.JCAD	m6.SMC.HDAC9	1344	237	125	1456	0.0858516483516484	35	20	0	55	0	1	13	0	14	0	1		-0.0120790856011682	6.76723803211427e-05
m17.EC.JCAD	m9.SMC.ARHGEF26	1344	149	92	1401	0.065667380442541	35	24	0	59	0	0	16	0	16	0	1		-0.0251343407495618	0.105232928356941
m17.EC.JCAD	m10.SMC.FN1	1344	1305	637	2012	0.316600397614314	35	396	4	427	0.00936768149882904	14	231	4	241	0.016597510373444	0.810326721450796	PCM1,SRSF2,RRP12,ZC3H4	0.049716226025691	0.0514237370710498
m17.EC.JCAD	m10.SMC.JCAD	1344	272	187	1429	0.130860741777467	35	97	0	132	0	2	74	0	76	0	1		0.0547156066239472	0.154170330719903
m17.EC.JCAD	m12.SMC.PHACTR1	1344	1183	700	1827	0.383141762452107	35	50	0	85	0	10	38	0	48	0	1		0.103059953302754	-0.0232526532535384
m17.EC.JCAD	m13.SMC.PLPP3	1344	1710	799	2255	0.354323725055432	35	318	4	349	0.0114613180515759	16	149	4	161	0.0248447204968944	0.347410077285649	AMPD2,RRP12,EIF3E,DNAJA1	-0.00222841426507837	-0.0398471434997526
m17.EC.JCAD	m14.SMC.EDNRA	1344	1239	803	1780	0.451123595505618	35	208	3	240	0.0125	19	110	3	126	0.0238095238095238	0.494896243396666	FLNC,DNAJA1,XRN2	0.00400161836639556	0.188552025146798
m17.EC.JCAD	m15.SMC.ARHGEF26	1344	712	436	1620	0.269135802469136	35	114	1	148	0.00675675675675676	5	75	1	79	0.0126582278481013	0.612726058941376	EIF3E	-0.0717775718402876	0.00559023214279623
mB.SMC.ADAMTS7	mB.SMC.EDN1	514	854	407	961	0.423517169614984	178	230	44	364	0.120879120879121	142	144	44	242	0.181818181818182	0.92928919087754	PABPC1,PABPC4,EEF1D,IGF2BP3,EEF1B2,CPSF7,CEP170,MAP1A,RPS12,RPS10,YLPM1,RPLP2,RRBP1,RPS6,EIF4G1,ZC3HAV1,IGF2BP2,RPL8,S100A10,DDX46,RPS8,LDHA,PTBP1,RPS25,RPL27,VCAN,RPS20,CAPZB,NCL,S100A6,RPL6,RPL13A,S100A11,SYNCRIP,RPL34,CORO2B,RPLP0,RPL21,HNRNPF,PALLD,RPL12,EIF3CL,ALDOA,RPL7A	-0.16566600181842	0.0754524568082502
mB.SMC.ADAMTS7	m5.SMC.BCAS3	514	445	184	775	0.23741935483871	178	44	5	217	0.0230414746543779	62	20	5	77	0.0649350649350649	0.870579528531553	MAP1A,PUF60,G3BP1,ARL6IP4,RPS13	-0.0541496651326971	-0.0704385349601294
mB.SMC.ADAMTS7	m6.SMC.HDAC9	514	237	115	636	0.180817610062893	178	20	8	190	0.0421052631578947	32	13	8	37	0.216216216216216	0.00743629127524929	DCD,RPS10,RPS19,RPL31,RPL13,RPS25,NCL,RPS7	0.294392587183594	0.0441373426195579
mB.SMC.ADAMTS7	m9.SMC.ARHGEF26	514	149	81	582	0.139175257731959	178	24	7	195	0.0358974358974359	28	15	7	36	0.194444444444444	0.212648395999582	NUDT21,EEF1D,EEF1B2,EEF1G,RRBP1,ALB,PDIA6	0.265003758747753	0.0325099405816886
mB.SMC.ADAMTS7	m10.SMC.FN1	514	1305	343	1476	0.232384823848238	178	396	53	521	0.101727447216891	143	126	53	216	0.24537037037037	0.502103829239727	NUDT21,IGF2BP3,CPSF7,CEP170,MAP1A,KIF2A,RPL26,EEF1G,RBMS2,RPL31,PURB,FXR1,RPL19,TRA2B,SNRNP70,RPLP2,RRBP1,RPL23A,ZC3HAV1,PUF60,MAP1B,RPL35,RPL24,ELAVL1,IGF2BP2,RPL36AL,RPL8,RPL17,RPL13,BCLAF1,CAVIN1,SNRPD3,RPS23,IGF2BP1,RPL10,LDHA,FAM98A,ARL6IP4,RPL27,CAVIN3,NCL,RPL6,RPL13A,PURA,RPL34,SRSF3,RPL27A,RPLP0,RPL21,LUC7L3,SRSF7,RPL28,RPL7A	-0.0798980866598826	-0.00669578789816817
mB.SMC.ADAMTS7	m10.SMC.JCAD	514	272	167	619	0.269789983844911	178	97	42	233	0.180257510729614	71	64	42	93	0.451612903225806	1.89048299050155e-06	PABPC1,PABPC4,IGF2BP3,YBX1,CEP170,YBX3,SERBP1,EEF1G,RPS10,RPS19,RPL31,RBMS1,RRBP1,HNRNPK,RPS6,EIF4G1,LUC7L2,ALB,MAP1B,RPL24,UPF1,IGF2BP2,RPL13,CAVIN1,PDIA6,RPS8,IGF2BP1,PTBP1,RPS25,CAVIN3,RPL6,RPL13A,RPS7,RPS3A,KHDRBS1,SYNCRIP,SRSF3,RPS3,RPL28,RPL12,RPL7A,RPS4X	0.280757651528222	0.0226118357917191
mB.SMC.ADAMTS7	m12.SMC.PHACTR1	514	1183	380	1317	0.288534548215642	178	50	1	227	0.00440528634361234	150	27	1	176	0.00568181818181818	0.999999318432796	DBN1	-0.267453639350167	0.0119369470615728
mB.SMC.ADAMTS7	m13.SMC.PLPP3	514	1710	404	1820	0.221978021978022	178	318	26	470	0.0553191489361702	154	78	26	206	0.12621359223301	0.864339459312478	EEF1D,CPSF6,EEF1B2,CEP170,YBX3,RTCB,EEF1G,RPS12,RRBP1,RPS6,GIT2,RPS28,CAVIN1,PDIA6,RPS8,RPS25,RPS20,RPS16,ACLY,RPS15,RPS9,RPS3A,EIF3D,RPS13,RPS18,FAU	0.0452630294133027	-0.0784975776081486
mB.SMC.ADAMTS7	m14.SMC.EDNRA	514	1239	417	1336	0.312125748502994	178	208	19	367	0.0517711171662125	153	45	19	179	0.106145251396648	0.255430313267436	CPSF6,CPSF7,ARGLU1,TAX1BP1,U2AF2,SNRNP70,LUC7L2,PUF60,DDX46,ARPC1A,SNRPD3,PDIA6,RBM39,ARL6IP4,RPS18,FAU,LUC7L3,HNRNPH1,PALLD	-0.103478628176193	0.0567430318468361
mB.SMC.ADAMTS7	m15.SMC.ARHGEF26	514	712	309	917	0.336968375136314	178	114	28	264	0.106060606060606	128	63	28	163	0.171779141104294	0.342391386999755	G3BP2,ARGLU1,RPL19,RPLP2,CAV1,RRBP1,LARP1,RPL35,RPL24,RPS11,RPL8,RPL13,RPS8,RPL10,LDHA,RPL27,NCL,RPS24,RPL6,RPL13A,RPS9,ERH,RPL34,RPL21,HNRNPH1,RPL28,RPL12,RPL7A	-0.122270574360894	0.0249868956674983
mB.SMC.EDN1	m5.SMC.BCAS3	854	445	321	978	0.328220858895706	230	44	8	266	0.0300751879699248	64	31	8	87	0.0919540229885057	0.258834621758286	EIF2AK2,MAP1A,EIF3E,ACTN4,CALR,LUZP1,LOXL2,ACTR1A	0.0512861274540619	0.0683167345575995
mB.SMC.EDN1	m6.SMC.HDAC9	854	237	192	899	0.21357063403782	230	20	6	244	0.0245901639344262	42	17	6	53	0.113207547169811	0.137757125256013	RPS25,NCL,RPS10,LGALS1,LMNA,LTBP1	-0.105763639136395	-0.0543719051332487
mB.SMC.EDN1	m9.SMC.ARHGEF26	854	149	133	870	0.152873563218391	230	24	6	248	0.0241935483870968	27	23	6	44	0.136363636363636	0.308006185322772	EEF1B2,GAPDH,TRIM21,RRBP1,EEF1D,EIF3H	0.213713096272135	0.087105685892964
mB.SMC.EDN1	m10.SMC.FN1	854	1305	497	1662	0.299037304452467	230	396	61	565	0.107964601769912	148	160	61	247	0.246963562753036	0.0037456108387217	H2BC15,RPL15,RPL14,TGM2,HNRNPC,RPL30,COL3A1,ILF2,RPL6,H4-16,ITIH2,RPL10A,LDHA,COL6A3,RPL13A,RPLP0,RPLP2,COL1A1,RPL7,RPL4,MAP1A,HSPG2,RPL35A,RPL7A,RPL3,RPL18,RPL27,NPM1,HNRNPAB,HNRNPL,RPL32,RPL29,RPL8,TRIM21,HSP90B1,ATP5PO,IGF2BP2,RRBP1,NCL,PHB,ZC3HAV1,RPL36,RPL21,CALR,DHX9,CPSF7,LOXL2,MVP,RPL34,EEF2,RPL18A,IGF2BP3,ASPH,CEP170,CLTC,MAP4,MYO1D,MMP1,PKM,ANKFY1,GTF2I	-0.0118799022628464	0.0809240026802263
mB.SMC.EDN1	m10.SMC.JCAD	854	272	229	897	0.255295429208473	230	97	31	296	0.10472972972973	81	76	31	126	0.246031746031746	0.144247854917874	RPL15,RPL30,RPL6,RPL13A,PTBP1,RPL7,RPL4,RPS6,ACAP2,RPS25,RPL7A,RPL3,EIF3F,RPL29,IGF2BP2,PABPC1,RRBP1,EIF4G1,RPS10,SYNCRIP,PABPC4,LGALS1,RPS8,ROCK1,MX2,IGF2BP3,CEP170,RPL12,MAP4,EIF3A,PCBP2	0.134896302629892	0.00750014913904934
mB.SMC.EDN1	m12.SMC.PHACTR1	854	1183	621	1416	0.438559322033898	230	50	15	265	0.0566037735849057	172	30	15	187	0.0802139037433155	0.00654027927006531	H4-16,CORO1C,NPM1,H1-5,PLOD1,LGALS1,ACTN4,HNRNPA2B1,H1-0,SRSF6,HNRNPA3,HNRNPA0,PLEC,ACTB,LMNA	0.0622924599674166	0.0716937769422719
mB.SMC.EDN1	m13.SMC.PLPP3	854	1710	673	1891	0.355896351136965	230	318	49	499	0.0981963927855711	184	132	49	267	0.183520599250936	0.00400064161746561	FN1,TGM2,COL1A2,COL3A1,COL6A2,H4-16,ITIH2,COL6A1,NT5E,EMILIN1,COL1A1,EEF1B2,RPS6,HSPG2,RPS25,SAMHD1,EIF3L,GAPDH,EIF3F,IFIT3,ANXA5,HBA1,TGFBI,RRBP1,PBXIP1,PHB,EIF3E,EIF3K,P4HB,FBN1,LOXL2,MVP,RPS20,EIF3B,RPS8,XRCC6,EEF2,ZRANB2,ROCK1,PHB2,CEP170,STAT1,MAP4,EEF1D,RPS12,EIF3A,PCBP2,GTF2I,EIF3I	0.0507878026109613	0.0847954169494206
mB.SMC.EDN1	m14.SMC.EDNRA	854	1239	545	1548	0.352067183462532	230	208	13	425	0.0305882352941176	159	70	13	216	0.0601851851851852	0.98948325634115	NT5E,COL5A1,EIF3L,TRIM21,ANXA5,POTEKP,P4HB,H1-0,CPSF7,MVP,DDX46,PLEC,PALLD	-0.186242057308543	0.131213473308674
mB.SMC.EDN1	m15.SMC.ARHGEF26	854	712	479	1087	0.44066237350506	230	114	35	309	0.113268608414239	140	97	35	202	0.173267326732673	0.0635949330303966	RPL15,RPL14,TGM2,RPL30,RPL6,H4-16,RPL10A,LDHA,RPL13A,RPLP2,RPL7,RPL4,RPL35A,RPL7A,RPL3,USP15,RPL27,NPM1,RPL8,RRBP1,SCYL2,NCL,EIF3E,RPL21,FBN1,LOXL2,MVP,RPL34,RPS8,ASPH,RPL12,ACTR1A,ANGPTL4,LTBP1,HSPA5	0.177545539699208	0.059932491041595
m5.SMC.BCAS3	m6.SMC.HDAC9	445	237	160	522	0.306513409961686	44	20	0	64	0	14	17	0	31	0	1		-0.0221361467207945	-0.146671728273679
m5.SMC.BCAS3	m9.SMC.ARHGEF26	445	149	91	503	0.180914512922465	44	24	1	67	0.0149253731343284	10	16	1	25	0.04	0.871021586930978	TXNDC12	-0.0411382025856879	-0.00739796414882496
m5.SMC.BCAS3	m10.SMC.FN1	445	1305	285	1465	0.194539249146758	44	396	11	429	0.0256410256410256	28	84	11	101	0.108910891089109	0.162891199462277	RPL9,LSM14A,NOMO2,MAP1A,PUF60,DERPC,CALR,SART1,LOXL2,CCT4,ARL6IP4	0.0725073976877759	0.00656596088631295
m5.SMC.BCAS3	m10.SMC.JCAD	445	272	139	578	0.240484429065744	44	97	1	140	0.00714285714285714	11	45	1	55	0.0181818181818182	0.9889477864885	CCT4	-0.00232443815007706	-0.21265157139359
m5.SMC.BCAS3	m12.SMC.PHACTR1	445	1183	316	1312	0.240853658536585	44	50	1	93	0.010752688172043	29	9	1	37	0.027027027027027	0.584417038638985	ACTN4	-0.0568598545710099	-0.0037766527451013
m5.SMC.BCAS3	m13.SMC.PLPP3	445	1710	359	1796	0.19988864142539	44	318	9	353	0.0254957507082153	34	85	9	110	0.0818181818181818	0.413030685338289	ATP6V1A,AMPD2,SRP54,RPS13,SSRP1,CALU,SND1,LOXL2,EIF3E	0.0840402911563973	0.00483179486739003
m5.SMC.BCAS3	m14.SMC.EDNRA	445	1239	288	1396	0.206303724928367	44	208	5	247	0.0202429149797571	29	43	5	67	0.0746268656716418	0.442222438708655	SNRNP27,PUF60,RPS29,ARL6IP4,ARHGAP22	0.0214246572580919	0.0412526160676514
m5.SMC.BCAS3	m15.SMC.ARHGEF26	445	712	266	891	0.298540965207632	44	114	4	154	0.025974025974026	22	46	4	64	0.0625	0.549323751786476	THBS2,ACTR1A,LOXL2,EIF3E	0.071359430544739	-0.076918284546297
m6.SMC.HDAC9	m9.SMC.ARHGEF26	237	149	102	284	0.359154929577465	20	24	0	44	0	10	19	0	29	0	1		-0.046448264344307	-0.158830226925614
m6.SMC.HDAC9	m10.SMC.FN1	237	1305	147	1395	0.105376344086022	20	396	5	411	0.0121654501216545	15	42	5	52	0.0961538461538462	0.43511711700807	RPL13,NCL,RPL31,RPL23,CIRBP	0.0798642642382082	0.0852130162538054
m6.SMC.HDAC9	m10.SMC.JCAD	237	272	108	401	0.269326683291771	20	97	9	108	0.0833333333333333	13	33	9	37	0.243243243243243	0.00260724153671895	RPL13,RPL31,LGALS1,RPS10,RPS14,RPS19,RPS25,RPL23,RPS7	0.297043802751348	0.113952422821676
m6.SMC.HDAC9	m12.SMC.PHACTR1	237	1183	171	1249	0.136909527622098	20	50	2	68	0.0294117647058824	16	8	2	22	0.0909090909090909	0.164863192497925	LGALS1,LMNA	-0.109697322404874	0.120982204662615
m6.SMC.HDAC9	m13.SMC.PLPP3	237	1710	195	1752	0.111301369863014	20	318	3	335	0.00895522388059702	18	37	3	52	0.0576923076923077	0.704138187738312	FGF2,RPS25,CIRBP	0.118444121964128	-0.0712070428714967
m6.SMC.HDAC9	m14.SMC.EDNRA	237	1239	145	1331	0.108940646130729	20	208	1	227	0.00440528634361234	14	18	1	31	0.032258064516129	0.857867462903217	MARCKS	-0.259318828552031	0.267089900576464
m6.SMC.HDAC9	m15.SMC.ARHGEF26	237	712	154	795	0.193710691823899	20	114	3	131	0.0229007633587786	15	30	3	42	0.0714285714285714	0.591851929205136	RPL13,NCL,LTBP1	-0.0637306536270579	0.126428427768158
m9.SMC.ARHGEF26	m10.SMC.FN1	149	1305	105	1349	0.0778354336545589	24	396	7	413	0.0169491525423729	18	32	7	43	0.162790697674419	0.278994898235136	RRBP1,PPIB,HSP90AB1,EEF1G,NUDT21,EWSR1,TRIM21	-0.258441285943707	0.0278705009037032
m9.SMC.ARHGEF26	m10.SMC.JCAD	149	272	92	329	0.279635258358663	24	97	7	114	0.0614035087719298	13	26	7	32	0.21875	0.0341461621967212	RRBP1,EEF1A1,EEF1A1P5,PDIA6,ALB,EEF1G,HSPB1	0.337577114419327	0.285023729398761
m9.SMC.ARHGEF26	m12.SMC.PHACTR1	149	1183	119	1213	0.0981038746908491	24	50	0	74	0	19	8	0	27	0	1		-0.324015644156121	0.220088140383353
m9.SMC.ARHGEF26	m13.SMC.PLPP3	149	1710	123	1736	0.070852534562212	24	318	7	335	0.0208955223880597	21	22	7	36	0.194444444444444	0.0488079701438576	RRBP1,EEF1A1,PDIA6,EEF1D,EEF1B2,EEF1G,GAPDH	0.179034025947127	0.0951863442185965
m9.SMC.ARHGEF26	m14.SMC.EDNRA	149	1239	97	1291	0.075135553834237	24	208	3	229	0.0131004366812227	17	14	3	28	0.107142857142857	0.461523010200252	PDIA6,ARCN1,TRIM21	0.168937237715874	0.18295913311609
m9.SMC.ARHGEF26	m15.SMC.ARHGEF26	149	712	114	747	0.152610441767068	24	114	3	135	0.0222222222222222	16	26	3	39	0.0769230769230769	0.762703030530696	RRBP1,HSPB1,PPIA	0.00759138967983209	-0.0211015633287771
m10.SMC.FN1	m10.SMC.JCAD	1305	272	204	1373	0.148579752367079	396	97	35	458	0.0764192139737991	70	81	35	116	0.301724137931034	0.0219413690954379	PYM1,RPL29,RPL13,CAVIN3,RPL30,RPL13A,RPL7A,RPL7,RPL3,RPL6,RPL28,RPL4,RRBP1,RPL24,RPL15,MAP1B,CAVIN1,CCT4,CKAP4,RPL31,TCP1,RPL23,MAP4,IGF2BP1,CCT8,IGF2BP3,RPL37,CEP170,SRSF3,GOLGA3,VIM,IGF2BP2,LRPPRC,EEF1G,HADHB	-0.067695433177023	0.10917812450508
m10.SMC.FN1	m12.SMC.PHACTR1	1305	1183	712	1776	0.400900900900901	396	50	10	436	0.0229357798165138	243	26	10	259	0.0386100386100386	0.388705295224875	ALYREF,PYM1,HNRNPH3,SRSF9,SSB,DNAJC13,VIM,H4-16,HNRNPU,NPM1	0.0421640075181409	0.0125207665431327
m10.SMC.FN1	m13.SMC.PLPP3	1305	1710	881	2134	0.412839737582006	396	318	54	660	0.0818181818181818	282	180	54	408	0.132352941176471	0.768605605696182	ITIH2,GTF2I,PRUNE2,RPL39,SHMT2,FUS,TRIM32,HSPG2,RRP12,DVL3,TGM2,RRBP1,DHX57,CAVIN1,COL3A1,CCT3,RPS27,ELP1,SLC25A11,EIF2S2,MBOAT7,PA2G4,PHB,PNO1,COL1A1,MAP4,ABCF1,SLIRP,CFH,EEF2,IQGAP1,FAM98B,LOXL2,RPAP3,TIAL1,CIRBP,SQOR,CEP170,TCF25,EIF2S1,FARSA,MVP,H4-16,ZC3H15,EIF2S3,ARHGEF2,PYCR3,HNRNPU,ABCF2,LRPPRC,EEF1G,EIF5B,MRM3,HADHB	-0.0352518177489708	0.0006172534657692
m10.SMC.FN1	m14.SMC.EDNRA	1305	1239	715	1829	0.390924002186987	396	208	37	567	0.0652557319223986	246	110	37	319	0.115987460815047	0.612683511323041	IGHG4,PCMT1,PRSS1,TFG,RPL39,TRIM21,AGO2,RPL37A,LGALS3BP,LUC7L3,FUS,TNRC6B,INF2,SNRPD3,GEMIN5,MOV10,ARL6IP4,MARK2,HNRNPH3,PARP12,DAZAP1,SNRPA,SNRNP70,ATP5F1C,NAV1,SF3B3,PUF60,CPSF7,FAM98B,SRGAP2,LAMA5,GOLGA2,PAPPA,MVP,TEP1,CAD,COL12A1	-0.0774410722027402	0.0825524194540634
m10.SMC.FN1	m15.SMC.ARHGEF26	1305	712	466	1551	0.300451321727917	396	114	40	470	0.0851063829787234	169	81	40	210	0.19047619047619	0.00548824325910918	PRUNE2,RPL37A,RPL10,RPL35A,RPL13,RPL8,RPL30,RPL13A,GBE1,RPL7A,TGM2,RPL34,RPL7,SUN2,RPL3,RPL6,RPL28,SMTN,RPL4,RPL14,RRBP1,CCT6A,RPL27,RPL24,RPL15,RPLP2,RPL21,TCP1,RPL19,RPL10A,LDHA,RPL35,NCL,CCT2,LOXL2,ASPH,MVP,H4-16,RPL11,NPM1	0.0305125733784099	0.0893573535283
m10.SMC.JCAD	m12.SMC.PHACTR1	272	1183	241	1214	0.198517298187809	97	50	3	144	0.0208333333333333	91	12	3	100	0.03	0.895895639638397	VIM,PYM1,LGALS1	-0.188157870606216	0.1123854272975
m10.SMC.JCAD	m13.SMC.PLPP3	272	1710	244	1738	0.140391254315305	97	318	23	392	0.0586734693877551	88	44	23	109	0.211009174311927	0.0116088530865076	LRPPRC,THBS1,EEF1A1,PDIA6,RPS25,MAP4,RRBP1,EIF3F,VAPA,RPS3A,SLC25A5,SLC25A6,CAVIN1,YBX3,RPS6,PCBP2,TNS1,EIF3A,CEP170,HADHB,ROCK1,RPS8,EEF1G	0.334657211150357	0.219021022421718
m10.SMC.JCAD	m14.SMC.EDNRA	272	1239	209	1302	0.160522273425499	97	208	6	299	0.020066889632107	81	29	6	104	0.0576923076923077	0.992731508127638	FNDC3B,PDIA6,BAG2,PHLDB2,LUC7L2,TNS1	-0.15363581324453	0.166017017905567
m10.SMC.JCAD	m15.SMC.ARHGEF26	272	712	225	759	0.296442687747036	97	114	16	195	0.0820512820512821	81	59	16	124	0.129032258064516	0.966638023296206	RPL15,RRBP1,RPL6,RPL13,TCP1,RPL12,RPL28,RPL30,RPL7,RPL24,RPL13A,RPL7A,RPL3,RPL4,HSPB1,RPS8	-0.179052348071217	0.0100186137012197
m12.SMC.PHACTR1	m13.SMC.PLPP3	1183	1710	1068	1825	0.585205479452055	50	318	3	365	0.00821917808219178	44	209	3	250	0.012	0.995916915522516	H4-16,LAMA4,HNRNPU	-0.278282153341433	0.162549865698008
m12.SMC.PHACTR1	m14.SMC.EDNRA	1183	1239	775	1647	0.470552519732848	50	208	6	252	0.0238095238095238	39	112	6	145	0.0413793103448276	0.504974486722922	HP1BP3,H1-0,PLEC,SRSF4,CAV2,HNRNPH3	-0.0758753594148701	0.0126928122872946
m12.SMC.PHACTR1	m15.SMC.ARHGEF26	1183	712	594	1301	0.456571867794005	50	114	5	159	0.0314465408805031	25	102	5	122	0.040983606557377	0.433790975421105	H4-16,TPM1,TPM4,TPM2,NPM1	0.0411864177137908	0.0458086731361697
m13.SMC.PLPP3	m14.SMC.EDNRA	1710	1239	908	2041	0.444879960803528	318	208	26	500	0.052	172	141	26	287	0.0905923344947735	0.605292509331862	NT5E,OSBPL8,PDAP1,HSD17B12,PAPSS2,CCDC47,GNB1,RIOK2,DNAJA1,FUS,NMT1,FAM98B,CPSF6,DNAJC1,RPS18,TNS1,AP3S1,PDIA6,MVP,EIF3L,RPL39,STRAP,ANXA5,P4HB,DNAJC10,FAU	0.0813540606018331	0.0393549319927484
m13.SMC.PLPP3	m15.SMC.ARHGEF26	1710	712	629	1793	0.350808700501952	318	114	16	416	0.0384615384615385	105	104	16	193	0.0829015544041451	0.698348035894222	CSDE1,SLC25A3,FBN1,H4-16,RRBP1,MYO6,TGM2,SEC61B,GARS1,LOXL2,RPS9,RPS8,MVP,EIF3E,COPG1,PRUNE2	0.0594814363397319	0.0181619082931798
m14.SMC.EDNRA	m15.SMC.ARHGEF26	1239	712	497	1454	0.34181568088033	208	114	8	314	0.0254777070063694	62	83	8	137	0.0583941605839416	0.851455022130586	MVP,ARGLU1,SNRPD2,HNRNPH1,RPL37A,PRPF31,HSPA9,HSPA8	-0.123175705513874	0.162027166424406
