ListName	Bait	CellType	GeneName	Interactor	Chr	Start	End
ARHGEF26_EC-SMC	ARHGEF26	EC-SMC	FILIP1L	FALSE	3	99548985	99833357
ARHGEF26_EC-SMC	ARHGEF26	EC-SMC	TNRC6B	FALSE	22	40440821	40731812
ARHGEF26_EC-SMC	ARHGEF26	EC-SMC	PFKL	FALSE	21	45719934	45747259
ARHGEF26_EC-SMC	ARHGEF26	EC-SMC	COPZ1	FALSE	12	54694986	54745633
ARHGEF26_EC-SMC	ARHGEF26	EC-SMC	RANBP10	FALSE	16	67757005	67840555
ARHGEF26_EC-SMC	ARHGEF26	EC-SMC	NOSIP	FALSE	19	50058968	50093519
ARHGEF26_EC-SMC	ARHGEF26	EC-SMC	SF3B4	FALSE	1	149895209	149900236
ARHGEF26_EC-SMC	ARHGEF26	EC-SMC	SELH	FALSE	11	57508825	57510986
ARHGEF26_EC-SMC	ARHGEF26	EC-SMC	ACTC1	FALSE	15	35080297	35088340
ARHGEF26_EC-SMC	ARHGEF26	EC-SMC	PELO	FALSE	5	52083774	52099880
ARHGEF26_EC-SMC	ARHGEF26	EC-SMC	ABI1	FALSE	10	27035522	27150016
ARHGEF26_EC-SMC	ARHGEF26	EC-SMC	CDH5	FALSE	16	66400533	66438686
ARHGEF26_EC-SMC	ARHGEF26	EC-SMC	FAM120A	FALSE	9	96214004	96328397
ARHGEF26_EC-SMC	ARHGEF26	EC-SMC	MRPL14	FALSE	6	44081194	44095194
ARHGEF26_EC-SMC	ARHGEF26	EC-SMC	IARS2	FALSE	1	220267444	220321380
ARHGEF26_EC-SMC	ARHGEF26	EC-SMC	MTHFD1L	FALSE	6	151186685	151423023
ARHGEF26_EC-SMC	ARHGEF26	EC-SMC	STK3	FALSE	8	99413631	99955055
ARHGEF26_EC-SMC	ARHGEF26	EC-SMC	LRPPRC	FALSE	2	44113647	44223144
ARHGEF26_EC-SMC	ARHGEF26	EC-SMC	RPS17L	FALSE	15	82821158	82824972
ARHGEF26_EC-SMC	ARHGEF26	EC-SMC	RPS10	FALSE	6	34385231	34393902
ARHGEF26_EC-SMC	ARHGEF26	EC-SMC	ACAT1	FALSE	11	107992243	108018503
ARHGEF26_EC-SMC	ARHGEF26	EC-SMC	SRSF1	FALSE	17	56080721	56084707
ARHGEF26_EC-SMC	ARHGEF26	EC-SMC	GNB1	FALSE	1	1716729	1822495
ARHGEF26_EC-SMC	ARHGEF26	EC-SMC	PPP6C	FALSE	9	127908852	127952218
ARHGEF26_EC-SMC	ARHGEF26	EC-SMC	ANKFY1	FALSE	17	4067201	4167274
ARHGEF26_EC-SMC	ARHGEF26	EC-SMC	CARM1	FALSE	19	10982189	11033453
ARHGEF26_EC-SMC	ARHGEF26	EC-SMC	TCOF1	FALSE	5	149737202	149779871
ARHGEF26_EC-SMC	ARHGEF26	EC-SMC	MRPL53	FALSE	2	74699085	74700449
ARHGEF26_EC-SMC	ARHGEF26	EC-SMC	EIF2S2	FALSE	20	32676104	32700138
ARHGEF26_EC-SMC	ARHGEF26	EC-SMC	HNRNPA0	FALSE	5	137087075	137090039
ARHGEF26_EC-SMC	ARHGEF26	EC-SMC	RPS5	FALSE	19	58897767	58906173
ARHGEF26_EC-SMC	ARHGEF26	EC-SMC	ACLY	FALSE	17	40023161	40086795
ARHGEF26_EC-SMC	ARHGEF26	EC-SMC	TMED1	FALSE	19	10943114	10946994
ARHGEF26_EC-SMC	ARHGEF26	EC-SMC	LRCH1	FALSE	13	47127303	47327175
ARHGEF26_EC-SMC	ARHGEF26	EC-SMC	SRSF12	FALSE	6	89805678	89827800
ARHGEF26_EC-SMC	ARHGEF26	EC-SMC	R3HDM1	FALSE	2	136289025	136482840
ARHGEF26_EC-SMC	ARHGEF26	EC-SMC	FN3KRP	FALSE	17	80674559	80688204
ARHGEF26_EC-SMC	ARHGEF26	EC-SMC	H2AC18	FALSE	1	149822643	149823191
ARHGEF26_EC-SMC	ARHGEF26	EC-SMC	HHIP	FALSE	4	145567173	145666423
ARHGEF26_EC-SMC	ARHGEF26	EC-SMC	ASPSCR1	FALSE	17	79934683	79975282
ARHGEF26_EC-SMC	ARHGEF26	EC-SMC	ODR4	FALSE	1	186344890	186390510
ARHGEF26_EC-SMC	ARHGEF26	EC-SMC	SNRNP70	FALSE	19	49588676	49611862
ARHGEF26_EC-SMC	ARHGEF26	EC-SMC	LOX	FALSE	5	121398890	121413980
ARHGEF26_EC-SMC	ARHGEF26	EC-SMC	GTF2F2	FALSE	13	45694650	45858237
ARHGEF26_EC-SMC	ARHGEF26	EC-SMC	CDK1	FALSE	10	62538089	62554610
ARHGEF26_EC-SMC	ARHGEF26	EC-SMC	AGRN	FALSE	1	955503	991496
ARHGEF26_EC-SMC	ARHGEF26	EC-SMC	YWHAZ	FALSE	8	101928753	101965616
ARHGEF26_EC-SMC	ARHGEF26	EC-SMC	MYO9B	FALSE	19	17186591	17325346
ARHGEF26_EC-SMC	ARHGEF26	EC-SMC	OPA1	FALSE	3	193310933	193415612
ARHGEF26_EC-SMC	ARHGEF26	EC-SMC	GPBP1	FALSE	5	56469775	56560506
ARHGEF26_EC-SMC	ARHGEF26	EC-SMC	EIF2B4	FALSE	2	27587219	27593353
ARHGEF26_EC-SMC	ARHGEF26	EC-SMC	KCTD5	FALSE	16	2732476	2759031
ARHGEF26_EC-SMC	ARHGEF26	EC-SMC	MGA	FALSE	15	41913422	42062141
ARHGEF26_EC-SMC	ARHGEF26	EC-SMC	SLC25A6	FALSE	X	1505045	1511617
ARHGEF26_EC-SMC	ARHGEF26	EC-SMC	SLC25A13	FALSE	7	95749532	95951459
ARHGEF26_EC-SMC	ARHGEF26	EC-SMC	NOMO2	FALSE	16	18511182	18573533
ARHGEF26_EC-SMC	ARHGEF26	EC-SMC	SSR1	FALSE	6	7268539	7347679
ARHGEF26_EC-SMC	ARHGEF26	EC-SMC	GOLGB1	FALSE	3	121382046	121468602
ARHGEF26_EC-SMC	ARHGEF26	EC-SMC	MIA3	FALSE	1	222791428	222841354
ARHGEF26_EC-SMC	ARHGEF26	EC-SMC	ARL6IP4	FALSE	12	123464607	123467456
ARHGEF26_EC-SMC	ARHGEF26	EC-SMC	MRPS7	FALSE	17	73257755	73262454
ARHGEF26_EC-SMC	ARHGEF26	EC-SMC	CARD8	FALSE	19	48684027	48759203
ARHGEF26_EC-SMC	ARHGEF26	EC-SMC	SPTLC2	FALSE	14	77972340	78083116
ARHGEF26_EC-SMC	ARHGEF26	EC-SMC	EIF2AK3	FALSE	2	88856259	88927094
ARHGEF26_EC-SMC	ARHGEF26	EC-SMC	CRBN	FALSE	3	3190676	3221394
ARHGEF26_EC-SMC	ARHGEF26	EC-SMC	EIF1	FALSE	17	39845137	39848920
ARHGEF26_EC-SMC	ARHGEF26	EC-SMC	MRPL24	FALSE	1	156707095	156711382
ARHGEF26_EC-SMC	ARHGEF26	EC-SMC	RACK1	FALSE	5	180663909	180675096
ARHGEF26_EC-SMC	ARHGEF26	EC-SMC	DNAJC11	FALSE	1	6694228	6761984
ARHGEF26_EC-SMC	ARHGEF26	EC-SMC	SKIV2L	FALSE	6	31926857	31937532
ARHGEF26_EC-SMC	ARHGEF26	EC-SMC	YY1	FALSE	14	100704635	100749129
ARHGEF26_EC-SMC	ARHGEF26	EC-SMC	PEX5	FALSE	12	7341281	7371170
ARHGEF26_EC-SMC	ARHGEF26	EC-SMC	HSPH1	FALSE	13	31710762	31736525
ARHGEF26_EC-SMC	ARHGEF26	EC-SMC	POLR3A	FALSE	10	79734907	79789303
ARHGEF26_EC-SMC	ARHGEF26	EC-SMC	CALM2	FALSE	14	90862846	90874605
ARHGEF26_EC-SMC	ARHGEF26	EC-SMC	PRPF19	FALSE	11	60658202	60674060
ARHGEF26_EC-SMC	ARHGEF26	EC-SMC	HNRNPL	FALSE	19	39327028	39342987
ARHGEF26_EC-SMC	ARHGEF26	EC-SMC	CDC42	FALSE	1	22379120	22419437
ARHGEF26_EC-SMC	ARHGEF26	EC-SMC	EIF6	FALSE	20	33866714	33872788
ARHGEF26_EC-SMC	ARHGEF26	EC-SMC	NME1	FALSE	17	49230897	49239789
ARHGEF26_EC-SMC	ARHGEF26	EC-SMC	E2F7	FALSE	12	77415027	77459360
ARHGEF26_EC-SMC	ARHGEF26	EC-SMC	CARS1	FALSE	11	3022152	3078843
ARHGEF26_EC-SMC	ARHGEF26	EC-SMC	EIF3B	FALSE	7	2393721	2420380
ARHGEF26_EC-SMC	ARHGEF26	EC-SMC	SRPRB	FALSE	3	133502877	133544616
ARHGEF26_EC-SMC	ARHGEF26	EC-SMC	QKI	FALSE	6	163835032	163999628
ARHGEF26_EC-SMC	ARHGEF26	EC-SMC	PLEC	FALSE	8	144989321	145050902
ARHGEF26_EC-SMC	ARHGEF26	EC-SMC	PSMC3	FALSE	11	47440320	47447993
ARHGEF26_EC-SMC	ARHGEF26	EC-SMC	CYFIP1	FALSE	15	22892005	23006016
ARHGEF26_EC-SMC	ARHGEF26	EC-SMC	FKBP5	FALSE	6	35541362	35696360
ARHGEF26_EC-SMC	ARHGEF26	EC-SMC	CCT4	FALSE	2	62095224	62115939
ARHGEF26_EC-SMC	ARHGEF26	EC-SMC	MYO1E	FALSE	15	59427113	59665099
ARHGEF26_EC-SMC	ARHGEF26	EC-SMC	ARL2	FALSE	11	64781585	64789656
ARHGEF26_EC-SMC	ARHGEF26	EC-SMC	BCAP31	FALSE	X	152965947	152990152
ARHGEF26_EC-SMC	ARHGEF26	EC-SMC	MRPL33	FALSE	2	27994584	28210954
ARHGEF26_EC-SMC	ARHGEF26	EC-SMC	TXNL1	FALSE	18	54264439	54318831
ARHGEF26_EC-SMC	ARHGEF26	EC-SMC	PSMC6	FALSE	14	53173890	53195305
ARHGEF26_EC-SMC	ARHGEF26	EC-SMC	SNW1	FALSE	14	78183942	78227550
ARHGEF26_EC-SMC	ARHGEF26	EC-SMC	NCAPH	FALSE	2	97001525	97039583
ARHGEF26_EC-SMC	ARHGEF26	EC-SMC	SLC16A1	FALSE	1	113454469	113499635
ARHGEF26_EC-SMC	ARHGEF26	EC-SMC	AP4E1	FALSE	15	51200869	51298097
ARHGEF26_EC-SMC	ARHGEF26	EC-SMC	ATG13	FALSE	11	46638826	46696368
ARHGEF26_EC-SMC	ARHGEF26	EC-SMC	GMFG	FALSE	19	39818993	39833012
ARHGEF26_EC-SMC	ARHGEF26	EC-SMC	SLC25A5	FALSE	X	118602363	118605282
ARHGEF26_EC-SMC	ARHGEF26	EC-SMC	IPO8	FALSE	12	30781922	30848920
ARHGEF26_EC-SMC	ARHGEF26	EC-SMC	ARHGAP21	FALSE	10	24872538	25012597
ARHGEF26_EC-SMC	ARHGEF26	EC-SMC	PNO1	FALSE	2	68384976	68403370
ARHGEF26_EC-SMC	ARHGEF26	EC-SMC	MGST1	FALSE	12	16500076	16762193
ARHGEF26_EC-SMC	ARHGEF26	EC-SMC	PGAM5	FALSE	12	133287405	133299228
ARHGEF26_EC-SMC	ARHGEF26	EC-SMC	RAP1A	FALSE	1	112084840	112259313
ARHGEF26_EC-SMC	ARHGEF26	EC-SMC	BUD31	FALSE	7	99006264	99017239
ARHGEF26_EC-SMC	ARHGEF26	EC-SMC	RAN	FALSE	12	131356424	131362223
ARHGEF26_EC-SMC	ARHGEF26	EC-SMC	GTF2I	FALSE	7	74071994	74175026
ARHGEF26_EC-SMC	ARHGEF26	EC-SMC	POLR2H	FALSE	3	184079506	184086384
ARHGEF26_EC-SMC	ARHGEF26	EC-SMC	SRPK1	FALSE	6	35800743	35889119
ARHGEF26_EC-SMC	ARHGEF26	EC-SMC	CIAO2B	FALSE	16	66965958	66968326
ARHGEF26_EC-SMC	ARHGEF26	EC-SMC	PCBP1	FALSE	2	70314585	70316332
ARHGEF26_EC-SMC	ARHGEF26	EC-SMC	YTHDC1	FALSE	4	69176105	69215807
ARHGEF26_EC-SMC	ARHGEF26	EC-SMC	EEF1A2	FALSE	20	62119366	62130505
ARHGEF26_EC-SMC	ARHGEF26	EC-SMC	HSD17B4	FALSE	5	118788138	118972894
ARHGEF26_EC-SMC	ARHGEF26	EC-SMC	NOS3	FALSE	7	150688083	150711676
ARHGEF26_EC-SMC	ARHGEF26	EC-SMC	DDX3Y	FALSE	Y	15016019	15032390
ARHGEF26_EC-SMC	ARHGEF26	EC-SMC	IGHV3-73	FALSE	14	107210930	107211391
ARHGEF26_EC-SMC	ARHGEF26	EC-SMC	CRTAP	FALSE	3	33155471	33189265
ARHGEF26_EC-SMC	ARHGEF26	EC-SMC	ARHGEF7	FALSE	13	111766906	111958084
ARHGEF26_EC-SMC	ARHGEF26	EC-SMC	CALU	FALSE	7	128379346	128411861
ARHGEF26_EC-SMC	ARHGEF26	EC-SMC	LAMC1	FALSE	1	182992595	183114727
ARHGEF26_EC-SMC	ARHGEF26	EC-SMC	ENG	FALSE	9	130577291	130617035
ARHGEF26_EC-SMC	ARHGEF26	EC-SMC	SARS1	FALSE	1	109756540	109780791
ARHGEF26_EC-SMC	ARHGEF26	EC-SMC	SNRPA	FALSE	19	41256542	41271294
ARHGEF26_EC-SMC	ARHGEF26	EC-SMC	UBR4	FALSE	1	19401000	19536770
ARHGEF26_EC-SMC	ARHGEF26	EC-SMC	HDAC2	FALSE	6	114254192	114332472
ARHGEF26_EC-SMC	ARHGEF26	EC-SMC	ARAP3	FALSE	5	141032968	141061788
ARHGEF26_EC-SMC	ARHGEF26	EC-SMC	PIK3C3	FALSE	18	39535171	39667794
ARHGEF26_EC-SMC	ARHGEF26	EC-SMC	PDCL3	FALSE	2	101179152	101193197
ARHGEF26_EC-SMC	ARHGEF26	EC-SMC	SNRPD3	FALSE	22	24951471	25005947
ARHGEF26_EC-SMC	ARHGEF26	EC-SMC	CLIP2	FALSE	7	73703805	73820273
ARHGEF26_EC-SMC	ARHGEF26	EC-SMC	FRG1	FALSE	4	190861943	190884359
ARHGEF26_EC-SMC	ARHGEF26	EC-SMC	SMNDC1	FALSE	10	112050488	112064709
ARHGEF26_EC-SMC	ARHGEF26	EC-SMC	PSMD14	FALSE	2	162164549	162268228
ARHGEF26_EC-SMC	ARHGEF26	EC-SMC	DLST	FALSE	14	75348594	75370448
ARHGEF26_EC-SMC	ARHGEF26	EC-SMC	CHD2	FALSE	15	93426526	93571237
ARHGEF26_EC-SMC	ARHGEF26	EC-SMC	RP9	FALSE	7	33134409	33149013
ARHGEF26_EC-SMC	ARHGEF26	EC-SMC	CALML5	FALSE	10	5540658	5541533
ARHGEF26_EC-SMC	ARHGEF26	EC-SMC	ATP5MF-PTCD1	FALSE	7	99014362	99063824
ARHGEF26_EC-SMC	ARHGEF26	EC-SMC	FXR2	FALSE	17	7494548	7518189
ARHGEF26_EC-SMC	ARHGEF26	EC-SMC	LTBP2	FALSE	14	74964873	75079306
ARHGEF26_EC-SMC	ARHGEF26	EC-SMC	GPATCH11	FALSE	2	37311594	37326387
ARHGEF26_EC-SMC	ARHGEF26	EC-SMC	ADAR	FALSE	1	154554538	154600475
ARHGEF26_EC-SMC	ARHGEF26	EC-SMC	HNRNPM	FALSE	19	8509651	8553998
ARHGEF26_EC-SMC	ARHGEF26	EC-SMC	CIRBP	FALSE	19	1259384	1274879
ARHGEF26_EC-SMC	ARHGEF26	EC-SMC	MDN1	FALSE	6	90352218	90529442
ARHGEF26_EC-SMC	ARHGEF26	EC-SMC	PRKAR1A	FALSE	17	66507921	66547460
ARHGEF26_EC-SMC	ARHGEF26	EC-SMC	CTNND1	FALSE	11	57520715	57587018
ARHGEF26_EC-SMC	ARHGEF26	EC-SMC	MPG	FALSE	16	127006	135852
ARHGEF26_EC-SMC	ARHGEF26	EC-SMC	SPATS2L	FALSE	2	201170604	201346986
ARHGEF26_EC-SMC	ARHGEF26	EC-SMC	SNRPB2	FALSE	20	16710606	16722421
ARHGEF26_EC-SMC	ARHGEF26	EC-SMC	MAP7D1	FALSE	1	36621180	36646450
ARHGEF26_EC-SMC	ARHGEF26	EC-SMC	HSP90B1	FALSE	12	104323885	104347423
ARHGEF26_EC-SMC	ARHGEF26	EC-SMC	PRPS1	FALSE	X	106871737	106894256
ARHGEF26_EC-SMC	ARHGEF26	EC-SMC	SPTBN2	FALSE	11	66452719	66496697
ARHGEF26_EC-SMC	ARHGEF26	EC-SMC	AKAP12	FALSE	6	151561134	151679692
ARHGEF26_EC-SMC	ARHGEF26	EC-SMC	RHBDF2	FALSE	17	74466973	74497872
ARHGEF26_EC-SMC	ARHGEF26	EC-SMC	PTGES3	FALSE	12	57057127	57082159
ARHGEF26_EC-SMC	ARHGEF26	EC-SMC	DCTN6	FALSE	8	30013813	30041156
ARHGEF26_EC-SMC	ARHGEF26	EC-SMC	ATP5F1C	FALSE	10	7830093	7849764
ARHGEF26_EC-SMC	ARHGEF26	EC-SMC	CKAP5	FALSE	11	46764598	46867847
ARHGEF26_EC-SMC	ARHGEF26	EC-SMC	ACTBL2	FALSE	5	56775846	56778636
ARHGEF26_EC-SMC	ARHGEF26	EC-SMC	KEAP1	FALSE	19	10596796	10614417
ARHGEF26_EC-SMC	ARHGEF26	EC-SMC	MAP4	FALSE	3	47892182	48130769
ARHGEF26_EC-SMC	ARHGEF26	EC-SMC	SEL1L	FALSE	14	81937893	82000205
ARHGEF26_EC-SMC	ARHGEF26	EC-SMC	ATP5MG	FALSE	11	118271869	118302211
ARHGEF26_EC-SMC	ARHGEF26	EC-SMC	PPP6R1	FALSE	19	55741148	55770363
ARHGEF26_EC-SMC	ARHGEF26	EC-SMC	WASHC2C	FALSE	10	46222648	46288409
ARHGEF26_EC-SMC	ARHGEF26	EC-SMC	MRPS12	FALSE	19	39421188	39423802
ARHGEF26_EC-SMC	ARHGEF26	EC-SMC	ARF6	FALSE	14	50359810	50361490
ARHGEF26_EC-SMC	ARHGEF26	EC-SMC	NUDT4	FALSE	12	93771659	93797024
ARHGEF26_EC-SMC	ARHGEF26	EC-SMC	SEPTIN2	FALSE	2	242254515	242293442
ARHGEF26_EC-SMC	ARHGEF26	EC-SMC	CABLES1	FALSE	18	20714528	20840431
ARHGEF26_EC-SMC	ARHGEF26	EC-SMC	RASIP1	FALSE	19	49223844	49243978
ARHGEF26_EC-SMC	ARHGEF26	EC-SMC	TPP2	FALSE	13	103249353	103331521
ARHGEF26_EC-SMC	ARHGEF26	EC-SMC	DDX23	FALSE	12	49223547	49246625
ARHGEF26_EC-SMC	ARHGEF26	EC-SMC	UBR5	FALSE	8	103265240	103425069
ARHGEF26_EC-SMC	ARHGEF26	EC-SMC	PIN4	FALSE	X	71401203	71522776
ARHGEF26_EC-SMC	ARHGEF26	EC-SMC	LAMB1	FALSE	7	107564244	107643700
ARHGEF26_EC-SMC	ARHGEF26	EC-SMC	MYO1C	FALSE	17	1367392	1396106
ARHGEF26_EC-SMC	ARHGEF26	EC-SMC	ZRANB2	FALSE	1	71528974	71546980
ARHGEF26_EC-SMC	ARHGEF26	EC-SMC	MMP1	FALSE	11	102660651	102668891
ARHGEF26_EC-SMC	ARHGEF26	EC-SMC	IL1B	FALSE	2	113587328	113594480
ARHGEF26_EC-SMC	ARHGEF26	EC-SMC	YWHAE	FALSE	17	1247566	1303672
ARHGEF26_EC-SMC	ARHGEF26	EC-SMC	NCBP2	FALSE	3	196662273	196669468
ARHGEF26_EC-SMC	ARHGEF26	EC-SMC	PSMD3	FALSE	17	38137050	38154213
ARHGEF26_EC-SMC	ARHGEF26	EC-SMC	RIPOR1	FALSE	16	67552321	67580691
ARHGEF26_EC-SMC	ARHGEF26	EC-SMC	FARSB	FALSE	2	223435255	223521056
ARHGEF26_EC-SMC	ARHGEF26	EC-SMC	PPP2CB	FALSE	8	30631973	30671830
ARHGEF26_EC-SMC	ARHGEF26	EC-SMC	KIF11	FALSE	10	94353043	94415150
ARHGEF26_EC-SMC	ARHGEF26	EC-SMC	NCBP1	FALSE	9	100395908	100436030
ARHGEF26_EC-SMC	ARHGEF26	EC-SMC	KANK1	FALSE	9	470291	746105
ARHGEF26_EC-SMC	ARHGEF26	EC-SMC	FOCAD	FALSE	9	20658308	20995954
ARHGEF26_EC-SMC	ARHGEF26	EC-SMC	DPY19L1	FALSE	7	34968488	35077883
ARHGEF26_EC-SMC	ARHGEF26	EC-SMC	ANXA5	FALSE	4	122589110	122618268
ARHGEF26_EC-SMC	ARHGEF26	EC-SMC	PPIH	FALSE	1	43124096	43142429
ARHGEF26_EC-SMC	ARHGEF26	EC-SMC	TUBA4A	FALSE	2	220114433	220142892
ARHGEF26_EC-SMC	ARHGEF26	EC-SMC	TMF1	FALSE	3	69068978	69101484
ARHGEF26_EC-SMC	ARHGEF26	EC-SMC	HBD	FALSE	11	5253908	5256600
ARHGEF26_EC-SMC	ARHGEF26	EC-SMC	PDHB	FALSE	3	58413357	58419584
ARHGEF26_EC-SMC	ARHGEF26	EC-SMC	CHERP	FALSE	19	16628700	16653341
ARHGEF26_EC-SMC	ARHGEF26	EC-SMC	ACTN4	FALSE	19	39138289	39222223
ARHGEF26_EC-SMC	ARHGEF26	EC-SMC	DNAJC8	FALSE	1	28525967	28559536
ARHGEF26_EC-SMC	ARHGEF26	EC-SMC	CTNNB1	FALSE	3	41236328	41301587
ARHGEF26_EC-SMC	ARHGEF26	EC-SMC	HMGN2	FALSE	1	26798941	26802463
ARHGEF26_EC-SMC	ARHGEF26	EC-SMC	SRSF7	FALSE	2	38970741	38978636
ARHGEF26_EC-SMC	ARHGEF26	EC-SMC	RPS13	FALSE	11	17095936	17099334
ARHGEF26_EC-SMC	ARHGEF26	EC-SMC	DPYSL3	FALSE	5	146770374	146889619
ARHGEF26_EC-SMC	ARHGEF26	EC-SMC	AGO2	FALSE	8	141541264	141645718
ARHGEF26_EC-SMC	ARHGEF26	EC-SMC	DNAJA1	FALSE	9	33025209	33039905
ARHGEF26_EC-SMC	ARHGEF26	EC-SMC	NUDCD1	FALSE	8	110253148	110346614
ARHGEF26_EC-SMC	ARHGEF26	EC-SMC	SCD	FALSE	10	102106881	102124591
ARHGEF26_EC-SMC	ARHGEF26	EC-SMC	POLDIP3	FALSE	22	42979727	43010968
ARHGEF26_EC-SMC	ARHGEF26	EC-SMC	JUP	FALSE	17	39775692	39943183
ARHGEF26_EC-SMC	ARHGEF26	EC-SMC	NAP1L1	FALSE	12	76438670	76478813
ARHGEF26_EC-SMC	ARHGEF26	EC-SMC	ACOT9	FALSE	X	23720370	23784592
ARHGEF26_EC-SMC	ARHGEF26	EC-SMC	S100A16	FALSE	1	153579362	153585621
ARHGEF26_EC-SMC	ARHGEF26	EC-SMC	TMCC3	FALSE	12	94960900	95044338
ARHGEF26_EC-SMC	ARHGEF26	EC-SMC	PDIA5	FALSE	3	122785909	122944074
ARHGEF26_EC-SMC	ARHGEF26	EC-SMC	DUT	FALSE	15	48623208	48635570
ARHGEF26_EC-SMC	ARHGEF26	EC-SMC	PRRC2A	FALSE	6	31588497	31605548
ARHGEF26_EC-SMC	ARHGEF26	EC-SMC	PEAK1	FALSE	15	77400471	77712486
ARHGEF26_EC-SMC	ARHGEF26	EC-SMC	CCNT2	FALSE	2	135675805	135716912
ARHGEF26_EC-SMC	ARHGEF26	EC-SMC	EIF3M	FALSE	11	32605344	32627808
ARHGEF26_EC-SMC	ARHGEF26	EC-SMC	AGPAT5	FALSE	8	6565878	6617184
ARHGEF26_EC-SMC	ARHGEF26	EC-SMC	HNRNPF	FALSE	10	43881065	43904614
ARHGEF26_EC-SMC	ARHGEF26	EC-SMC	MSH2	FALSE	2	47630108	47789450
ARHGEF26_EC-SMC	ARHGEF26	EC-SMC	CAVIN2	FALSE	2	192699031	192712006
ARHGEF26_EC-SMC	ARHGEF26	EC-SMC	FOXRED1	FALSE	11	126138950	126148026
ARHGEF26_EC-SMC	ARHGEF26	EC-SMC	AMY2B	FALSE	1	104096437	104122156
ARHGEF26_EC-SMC	ARHGEF26	EC-SMC	HNRNPUL2	FALSE	11	62480102	62494821
ARHGEF26_EC-SMC	ARHGEF26	EC-SMC	ERP29	FALSE	12	112451120	112461255
ARHGEF26_EC-SMC	ARHGEF26	EC-SMC	SRSF5	FALSE	14	70193617	70238722
ARHGEF26_EC-SMC	ARHGEF26	EC-SMC	SGK3	FALSE	8	67579831	67772707
ARHGEF26_EC-SMC	ARHGEF26	EC-SMC	COG1	FALSE	17	71189129	71204646
ARHGEF26_EC-SMC	ARHGEF26	EC-SMC	SYNCRIP	FALSE	6	86318053	86353510
ARHGEF26_EC-SMC	ARHGEF26	EC-SMC	NEK7	FALSE	1	198126093	198291550
ARHGEF26_EC-SMC	ARHGEF26	EC-SMC	CAVIN1	FALSE	17	40554470	40575535
ARHGEF26_EC-SMC	ARHGEF26	EC-SMC	NDUFS4	FALSE	5	52856463	52979168
ARHGEF26_EC-SMC	ARHGEF26	EC-SMC	ELAVL1	FALSE	19	8023463	8070543
ARHGEF26_EC-SMC	ARHGEF26	EC-SMC	TXNRD1	FALSE	12	104609557	104744061
ARHGEF26_EC-SMC	ARHGEF26	EC-SMC	RRP12	FALSE	10	99116115	99161127
ARHGEF26_EC-SMC	ARHGEF26	EC-SMC	NT5DC2	FALSE	3	52558386	52569070
ARHGEF26_EC-SMC	ARHGEF26	EC-SMC	DOCK7	FALSE	1	62920399	63153969
ARHGEF26_EC-SMC	ARHGEF26	EC-SMC	ERG	FALSE	21	39751949	40033704
ARHGEF26_EC-SMC	ARHGEF26	EC-SMC	ITGA6	FALSE	2	173292082	173371181
ARHGEF26_EC-SMC	ARHGEF26	EC-SMC	PSMB3	FALSE	17	36908989	36920484
ARHGEF26_EC-SMC	ARHGEF26	EC-SMC	DDX19A	FALSE	16	70380732	70407286
ARHGEF26_EC-SMC	ARHGEF26	EC-SMC	CHTF18	FALSE	16	838046	850737
ARHGEF26_EC-SMC	ARHGEF26	EC-SMC	VAT1	FALSE	17	41166622	41177140
ARHGEF26_EC-SMC	ARHGEF26	EC-SMC	NKAP	FALSE	X	119059014	119077735
ARHGEF26_EC-SMC	ARHGEF26	EC-SMC	MMRN2	FALSE	10	88695297	88729238
ARHGEF26_EC-SMC	ARHGEF26	EC-SMC	SNRPA1	FALSE	15	101821715	101835487
ARHGEF26_EC-SMC	ARHGEF26	EC-SMC	DNAJA2	FALSE	16	46989299	47007699
ARHGEF26_EC-SMC	ARHGEF26	EC-SMC	HMGB1	FALSE	13	31032884	31191734
ARHGEF26_EC-SMC	ARHGEF26	EC-SMC	LSM12	FALSE	17	42112003	42144987
ARHGEF26_EC-SMC	ARHGEF26	EC-SMC	MICOS13	FALSE	19	5678432	5680907
ARHGEF26_EC-SMC	ARHGEF26	EC-SMC	IVNS1ABP	FALSE	1	185265520	185286461
ARHGEF26_EC-SMC	ARHGEF26	EC-SMC	RAB3D	FALSE	19	11432722	11456946
ARHGEF26_EC-SMC	ARHGEF26	EC-SMC	FBLIM1	FALSE	1	16083102	16113089
ARHGEF26_EC-SMC	ARHGEF26	EC-SMC	PRKAA1	FALSE	5	40759481	40798476
ARHGEF26_EC-SMC	ARHGEF26	EC-SMC	TRIM28	FALSE	19	59055458	59062089
ARHGEF26_EC-SMC	ARHGEF26	EC-SMC	TUBA1C	FALSE	12	49582519	49667114
ARHGEF26_EC-SMC	ARHGEF26	EC-SMC	SFSWAP	FALSE	12	132195626	132284282
ARHGEF26_EC-SMC	ARHGEF26	EC-SMC	IPO7	FALSE	11	9406169	9469673
ARHGEF26_EC-SMC	ARHGEF26	EC-SMC	GSR	FALSE	8	30535583	30585443
ARHGEF26_EC-SMC	ARHGEF26	EC-SMC	EIF5	FALSE	14	103799881	103811362
ARHGEF26_EC-SMC	ARHGEF26	EC-SMC	ZC3H4	FALSE	19	47567444	47617009
ARHGEF26_EC-SMC	ARHGEF26	EC-SMC	H2AJ	FALSE	12	14927270	14930936
