gene	rep1	rep2	logFC	pvalue	FDR	significant	accession_number	unique.peptides	imputed	chrom	bp.start	bp.end
CFL1	0.0680027874516824	0.0750144430107085	0.0715086152311954	0.358837238047126	0.499846534403554	FALSE	E9PK25|E9PK25_HUMAN	7	FALSE	11	65590493	65629497
SLC16A3	0.247024802226342	-0.105598765022407	0.0707130186019675	0.563309649209991	0.695624178212683	FALSE	J3QQV2|J3QQV2_HUMAN	2	FALSE	17	80186273	80219005
PSMD6	0.0458725772228128	0.0923151640915769	0.0690938706571948	0.379617925680565	0.515303165503328	FALSE	sp|Q15008|PSMD6_HUMAN	6	FALSE	3	63996225	64009658
LAMC1	0.0824285680801466	0.0520845202237616	0.0672565441519541	0.387828027754092	0.520257110401831	FALSE	sp|P11047|LAMC1_HUMAN	3	FALSE	1	182992595	183114727
EIF3A	-0.0189603609280589	0.153106400452916	0.0670730197624285	0.456696982031143	0.595091863059971	FALSE	sp|Q14152-2|EIF3A_HUMAN	26	FALSE	10	120794356	120840316
SRSF11	0.0306549346972282	0.100624042233349	0.0656394884652886	0.409187125918941	0.543808169204541	FALSE	sp|Q05519-2|SRS11_HUMAN	10	FALSE	1	70671365	70718735
MTMR1	-0.0182954769473795	0.147851840576973	0.0647781818147967	0.467257499597517	0.603048939011236	FALSE	sp|Q13613|MTMR1_HUMAN	4	FALSE	X	149861435	149933576
TRPV2	0.0057001211408263	0.122832297770781	0.0642662094558036	0.440341995478586	0.57982417452521	FALSE	sp|Q9Y5S1|TRPV2_HUMAN	8	FALSE	17	16318856	16340317
LMO7	-0.0569896502312197	0.183970168255506	0.0634902590121431	0.527610910669139	0.661700787569373	FALSE	sp|Q8WWI1-3|LMO7_HUMAN	3	FALSE	13	76194570	76434004
RCN2	0.0859913290379914	0.0400875719260014	0.0630394504819964	0.419012166944931	0.554803146973381	FALSE	H0YL43|H0YL43_HUMAN	3	FALSE	15	77223960	77242601
ZFP36L1	0.0674543200842628	0.0585798050238679	0.0630170625540653	0.413522045983748	0.548549652835583	FALSE	G3V2P5|G3V2P5_HUMAN	4	FALSE	14	69254377	69263190
LRP1	0.0154948784275923	0.109860604450724	0.0626777414391581	0.43926207213768	0.579469338705611	FALSE	sp|Q07954|LRP1_HUMAN	6	FALSE	12	57522276	57607134
RPL23	0.0146252390908224	0.10790150142968	0.0612633702602512	0.448414178386435	0.587209043125093	FALSE	sp|P62829|RL23_HUMAN	9	FALSE	17	37004118	37010096
TPP2	-0.0601090504776991	0.181441420909429	0.0606661852158649	0.545681718233093	0.678543353976803	FALSE	sp|P29144|TPP2_HUMAN	3	FALSE	13	103249353	103331521
PPP2R1B	-0.0187882259933048	0.139941026348367	0.0605764001775311	0.490084407297316	0.625732770031394	FALSE	sp|P30154-5|2AAB_HUMAN	2	FALSE	11	111597632	111637151
RPS27	0.0503042468003194	0.0635682935347219	0.0569362701675206	0.456930675272621	0.595091863059971	FALSE	sp|P42677|RS27_HUMAN	2	FALSE	1	153963235	153964626
PPIG	0.156371336622001	-0.0426427266067293	0.0568643050076359	0.541689281825843	0.675929906641323	FALSE	E9PG73|E9PG73_HUMAN	3	FALSE	2	170440850	170497916
RPS15A	0.078768026691634	0.0320589897207846	0.0554135082062093	0.473663033405034	0.609117030367985	FALSE	I3L3P7|I3L3P7_HUMAN	6	FALSE	16	18792617	18801705
COL6A2	0.217771881286144	-0.107037997989508	0.055366941648318	0.632194333659669	0.749616830127137	FALSE	sp|P12110-2|CO6A2_HUMAN	2	FALSE	21	47518011	47552763
LMAN1	0.04976668836116	0.0595842890072831	0.0546754886842215	0.473619387094943	0.609117030367985	FALSE	sp|P49257|LMAN1_HUMAN	3	FALSE	18	56995055	57027194
GANAB	0.0296965066201977	0.0787783524123498	0.0542374295162737	0.483120958534455	0.620164246592703	FALSE	sp|Q14697|GANAB_HUMAN	8	FALSE	11	62392298	62414104
CTSB	-0.0162862667393142	0.124430246688839	0.0540719899747624	0.524699169293755	0.660933122549308	FALSE	sp|P07858|CATB_HUMAN	4	FALSE	8	11700033	11726957
ILF2	0.0578256816793683	0.0486671324081129	0.0532464070437406	0.484516215703697	0.620840670659755	FALSE	B4DY09|B4DY09_HUMAN	2	FALSE	1	153634512	153643524
RBM25	0.0952492537796203	0.00869388002407234	0.0519715669018463	0.513149070920382	0.652849796633582	FALSE	sp|P49756|RBM25_HUMAN	7	FALSE	14	73525144	73588122
AP2M1	0.0930643378126703	0.00909596165058701	0.0510801497316286	0.518979335825091	0.657306195918236	FALSE	sp|Q96CW1-2|AP2M1_HUMAN	4	FALSE	3	183892477	183901879
FAM186A	0.00825298477935021	0.0928889456990589	0.0505709652392045	0.523210517884922	0.660933122549308	FALSE	sp|A6NE01|F186A_HUMAN	2	FALSE	12	50720013	50790405
CCT8	-0.0735636333110321	0.17434758703866	0.0503919768638139	0.617147051928956	0.741613684250763	FALSE	sp|P50990-2|TCPQ_HUMAN	6	FALSE	21	30428126	30446118
ERLIN1	-0.105987045117086	0.206341927336645	0.0501774411097795	0.656679139255873	0.765947120012968	FALSE	B0QZ43|B0QZ43_HUMAN	2	FALSE	10	101909851	101948091
AKAP11	0.0603036133349235	0.0385516378610369	0.0494276255979802	0.515659206099226	0.654878032612694	FALSE	sp|Q9UKA4|AKA11_HUMAN	4	FALSE	13	42846289	42897396
HYOU1	0.078117180268741	0.0192189996016836	0.0486680899352123	0.529360630055499	0.661700787569373	FALSE	sp|Q9Y4L1|HYOU1_HUMAN	9	FALSE	11	118914900	118927913
COL1A1	0.170102945151427	-0.0738544767329188	0.0481242342092541	0.630248771767106	0.749569270343269	FALSE	sp|P02452|CO1A1_HUMAN	5	FALSE	17	48260650	48278993
SPTBN1	0.171709510447105	-0.0769583791301578	0.0473755656584736	0.638209150183713	0.751762013807833	FALSE	A0A087WUZ3|A0A087WUZ3_HUMAN	6	FALSE	2	54683422	54896812
U2SURP	0.275869381003339	-0.183705734227097	0.046081823388121	0.749507320758861	0.836033906930711	FALSE	sp|O15042-2|SR140_HUMAN	9	FALSE	3	142683339	142779567
CCT3	0.0561186178073747	0.0359131564807029	0.0460158871440388	0.543494350154988	0.677000802022329	FALSE	sp|P49368|TCPG_HUMAN	8	FALSE	1	156278759	156337664
DDX17	-0.00431875257071823	0.0937393862504514	0.0447103168398666	0.575695695544241	0.70969383157609	FALSE	sp|Q92841-3|DDX17_HUMAN	9	FALSE	22	38879445	38903665
IQGAP1	0.0669919291105359	0.0217985954561044	0.0443952622833201	0.561139116622369	0.694289990857865	FALSE	sp|P46940|IQGA1_HUMAN	5	FALSE	15	90931450	91045475
FLNC	-0.00973212896636966	0.0976615319580887	0.0439647014958595	0.585847532826599	0.718163291728162	FALSE	sp|Q14315|FLNC_HUMAN	21	FALSE	7	128470431	128499328
IGF2BP3	0.0338482362689092	0.0539784369199623	0.0439133365944357	0.561258202399785	0.694289990857865	FALSE	sp|O00425|IF2B3_HUMAN	6	FALSE	7	23349828	23510086
PSMD4	-0.00942275560489847	0.0956433909680712	0.0431103176815864	0.591877944941846	0.722171895278873	FALSE	sp|P55036|PSMD4_HUMAN	12	FALSE	1	151227179	151239955
MYH10	0.00935041259045732	0.0744291680290381	0.0418897903097477	0.587588147777587	0.718163291728162	FALSE	sp|P35580|MYH10_HUMAN	27	FALSE	17	8377523	8534079
EHD2	-0.0865737233307051	0.169998511943721	0.041712394306508	0.682151009449609	0.789015422552662	FALSE	sp|Q9NZN4|EHD2_HUMAN	3	FALSE	19	48216600	48246391
ACIN1	0.113732916736403	-0.0323655146746056	0.0406837010308987	0.631105875170137	0.749569270343269	FALSE	E7EQT4|E7EQT4_HUMAN	6	FALSE	14	23527773	23564823
MPRIP	0.0783150816194329	0.00237387584654059	0.0403444787329868	0.604273014608377	0.729822982170591	FALSE	J3KSW8|J3KSW8_HUMAN	6	FALSE	17	16945859	17120993
ACTN1	-0.0579443861885416	0.136201244142743	0.0391284289771007	0.668198724821588	0.774683068512034	FALSE	sp|P12814|ACTN1_HUMAN	7	FALSE	14	69340860	69446157
RPL29	-0.00994548110859483	0.0874424159431157	0.0387484674172604	0.625701771967954	0.746872732816506	FALSE	sp|P47914|RL29_HUMAN	4	FALSE	3	52027616	52029958
SREK1IP1	-0.0180776952214181	0.0943020128090879	0.0381121587938349	0.637170676555753	0.751762013807833	FALSE	sp|Q8N9Q2|SR1IP_HUMAN	2	FALSE	5	64013971	64064512
CLTC	0.0432741500540068	0.0328612411931708	0.0380676956235888	0.611990095229939	0.737896995091747	FALSE	sp|Q00610-2|CLH1_HUMAN	13	FALSE	17	57697219	57773671
CCAR2	0.106883064333427	-0.0312668436773791	0.0378081103280239	0.651083965103702	0.760661821975731	FALSE	sp|Q8N163-2|CCAR2_HUMAN	4	FALSE	8	22462145	22479027
SERPINB2	0.049719675950179	0.0238993447229738	0.0368095103365764	0.624667642171329	0.746872732816506	FALSE	sp|P05120|PAI2_HUMAN	4	FALSE	18	61538926	61571124
TAGLN	0.000318509761246588	0.0719492913489646	0.0361339005551056	0.64014551586779	0.752802703693207	FALSE	sp|Q01995|TAGL_HUMAN	2	FALSE	11	117070037	117075498
PRDX1	0.0586321739517501	0.0108905686965777	0.0347613713241639	0.646873704327894	0.756979866766685	FALSE	sp|Q06830|PRDX1_HUMAN	8	FALSE	1	45976708	45988719
TIMM44	-0.129385350101938	0.195674738090627	0.0331446939943445	0.772512808779016	0.849359780644105	FALSE	sp|O43615|TIM44_HUMAN	6	FALSE	19	7991603	8008805
UPF1	-0.0672871410949796	0.128213047312833	0.0304629531089267	0.738029741163878	0.83053325161719	FALSE	sp|Q92900-2|RENT1_HUMAN	6	FALSE	19	18942747	18979045
COLGALT1	-0.0659619105776947	0.125913956975829	0.0299760231990671	0.740489983804159	0.831162226718954	FALSE	sp|Q8NBJ5|GT251_HUMAN	6	FALSE	19	17666403	17693971
RBM4	-0.162204474702179	0.222145428042385	0.029970476670103	0.813450587651065	0.879366256465305	FALSE	sp|Q9BWF3-3|RBM4_HUMAN	2	FALSE	11	66384097	66434153
FGF2	-0.0916893422844858	0.150778511362542	0.0295445845390281	0.764910316409228	0.846642666506094	FALSE	sp|P09038-2|FGF2_HUMAN	2	FALSE	4	123747863	123819391
MYO18A	0.115784325548208	-0.0569731161659242	0.0294056046911419	0.737346968933762	0.83053325161719	FALSE	sp|Q92614|MY18A_HUMAN	5	FALSE	17	27400528	27507430
DST	0.160970809542956	-0.103028937819634	0.028970935861661	0.777772075975124	0.852924899267198	FALSE	sp|Q03001|DYST_HUMAN	3	FALSE	6	56322785	56819426
ARHGEF2	-0.0746854645594439	0.131745317855881	0.0285299266482186	0.758292534446272	0.843700983166245	FALSE	sp|Q92974-3|ARHG2_HUMAN	5	FALSE	1	155916630	155976861
BAG2	0.0491943627980262	0.0063799954190813	0.0277871791085537	0.712136469241273	0.81338270847845	FALSE	sp|O95816|BAG2_HUMAN	5	FALSE	6	57037124	57054631
MYL12A	0.106672675768568	-0.0512438584995785	0.0277144086344947	0.746067407523362	0.833497181842506	FALSE	sp|P19105|ML12A_HUMAN	5	FALSE	18	3247479	3256234
CCT4	0.0310279934618301	0.0220204486509878	0.0265242210564089	0.721499234461655	0.818844369269974	FALSE	sp|P50991-2|TCPD_HUMAN	9	FALSE	2	62095224	62115939
PLEC	0.00185702402090016	0.0494911631393684	0.0256740935801343	0.73354048583927	0.828564687796332	FALSE	sp|Q15149|PLEC_HUMAN	75	FALSE	8	144989321	145050902
TXNDC12	0.238366584605778	-0.188705137515377	0.0248307235452005	0.85543791139134	0.906130528362679	FALSE	sp|O95881|TXD12_HUMAN	2	FALSE	1	52485803	52521843
PDLIM5	-0.00350384122900138	0.0491274227774774	0.022811790774238	0.762666227535063	0.846642666506094	FALSE	H0YBI4|H0YBI4_HUMAN	3	FALSE	4	95373037	95589377
TMPO	0.140023342534516	-0.0948164131118006	0.0226034647113577	0.816178975913529	0.879366256465305	FALSE	sp|P42167-3|LAP2B_HUMAN	2	FALSE	12	98909290	98944157
DNAJB11	0.0248137524494112	0.0190420189728506	0.0219278857111309	0.76758944851079	0.846642666506094	FALSE	sp|Q9UBS4|DJB11_HUMAN	2	FALSE	3	186285192	186315061
PRKAR1A	0.198675758062834	-0.157311887809783	0.0206819351265255	0.863945002447801	0.908412759926732	FALSE	K7EPB2|K7EPB2_HUMAN	3	FALSE	17	66507921	66547460
PSMD2	-0.0771450266226594	0.116873592591688	0.0198642829845143	0.826227798289191	0.883218336254984	FALSE	sp|Q13200|PSMD2_HUMAN	10	FALSE	3	184016497	184026842
IGF2BP2	0.0129965962799616	0.0248951779566795	0.0189458871183205	0.798322638645481	0.870122997913901	FALSE	sp|Q9Y6M1-1|IF2B2_HUMAN	9	FALSE	3	185361527	185542844
PRPF40A	-0.0398558861487679	0.0762307363957113	0.0181874251234717	0.820825906155536	0.879895836433595	FALSE	A0A3F2YNY6|A0A3F2YNY6_HUMAN	7	FALSE	2	153508107	153574511
DOCK7	0.0149670544155285	0.0207186353568254	0.0178428448861769	0.809613121353577	0.878411808448874	FALSE	sp|Q96N67-4|DOCK7_HUMAN	23	FALSE	1	62920399	63153969
ADAR	0.0464073037647417	-0.0112873452491797	0.017559979257781	0.816389433539191	0.879366256465305	FALSE	sp|P55265-5|DSRAD_HUMAN	4	FALSE	1	154554538	154600475
TGFBI	0.147479017956183	-0.112655463137163	0.01741177740951	0.863940755628286	0.908412759926732	FALSE	sp|Q15582|BGH3_HUMAN	3	FALSE	5	135364584	135399507
RPS28	0.0626861049569101	-0.0303788891985768	0.0161536078791667	0.83608180757094	0.889581089900628	FALSE	sp|P62857|RS28_HUMAN	3	FALSE	19	8386042	8388224
SERPINE1	0.057622549139456	-0.0268951595259992	0.0153636948067284	0.842559778513878	0.895055102028358	FALSE	sp|P05121|PAI1_HUMAN	6	FALSE	7	100770370	100782547
PSMC5	-0.0991604800482264	0.128766358202153	0.0148029390769633	0.877272844733207	0.9143587230091	FALSE	sp|P62195-2|PRS8_HUMAN	5	FALSE	17	61904512	61909379
CIRBP	0.162373642627053	-0.133671109852617	0.014351266387218	0.894635182726564	0.925707895295938	FALSE	K7EPM4|K7EPM4_HUMAN	3	FALSE	19	1259384	1274879
PSMC1	0.0439568715729948	-0.0172600084594805	0.0133484315567571	0.860061444115544	0.90833668026974	FALSE	sp|P62191|PRS4_HUMAN	8	FALSE	14	90722839	90738968
PXDN	-0.0582445021681792	0.084874695857426	0.0133150968446234	0.872929278343989	0.912491862596421	FALSE	sp|Q92626|PXDN_HUMAN	4	FALSE	2	1635659	1748624
RANBP10	0.0581058339593454	-0.0318742191729307	0.0131158073932073	0.866021016034284	0.909258482326745	FALSE	sp|Q6VN20-2|RBP10_HUMAN	2	FALSE	16	67757005	67840555
PUF60	-0.0669001738060935	0.0888530718552403	0.0109764490245734	0.897029872778625	0.925840719039234	FALSE	A0A0J9YVP6|A0A0J9YVP6_HUMAN	16	FALSE	8	144898514	144912029
ARHGEF10	-0.143151308699551	0.163806143980441	0.010327417640445	0.925506734378752	0.94399046373867	FALSE	sp|O15013-5|ARHGA_HUMAN	25	FALSE	8	1772142	1906807
SLC25A1	-0.00519451859015518	0.0250341313934754	0.00991980640166011	0.893784524435744	0.925707895295938	FALSE	sp|P53007|TXTP_HUMAN	5	FALSE	22	19163095	19166343
CKAP5	0.0102241839871127	0.00868908585820805	0.00945663492266038	0.898105289043684	0.925840719039234	FALSE	sp|Q14008-2|CKAP5_HUMAN	8	FALSE	11	46764598	46867847
PAXBP1	0.08904768081198	-0.0726082803499892	0.00821970023099539	0.923468967233852	0.943257587960292	FALSE	sp|Q9Y5B6-2|PAXB1_HUMAN	3	FALSE	21	34106210	34144169
MOGS	0.0635496505010416	-0.0480871291233385	0.00773126068885154	0.922659695862211	0.943257587960292	FALSE	A0A3B3IS52|A0A3B3IS52_HUMAN	2	FALSE	2	74688184	74692537
SRPK2	-0.238717102600916	0.251432569046186	0.00635773322263498	0.966299645722588	0.971735930649297	FALSE	sp|P78362-2|SRPK2_HUMAN	2	FALSE	7	104751151	105039755
CASC3	-0.244927800894768	0.252285325562276	0.00367876233375398	0.98070620516444	0.983107873907464	FALSE	sp|O15234|CASC3_HUMAN	3	FALSE	17	38296571	38328436
RACK1	0.00717642831265763	-0.000255772929286024	0.0034603276916858	0.962606067211615	0.970752239853744	FALSE	sp|P63244|RACK1_HUMAN	2	FALSE	5	180663909	180675096
PSMD13	-0.0129522058116294	0.0193330521285553	0.00319042315846295	0.965741500980847	0.971735930649297	FALSE	J3KNQ3|J3KNQ3_HUMAN	2	FALSE	11	236546	252983
SNRPN	-0.120888459618431	0.126630548502956	0.00287104444226249	0.976896596402208	0.9810127337466	FALSE	sp|P63162-2|RSMN_HUMAN	2	FALSE	15	25068794	25223870
PFKFB3	0.040222667262249	-0.0367153744726885	0.00175364639478024	0.981732897860041	0.983107873907464	FALSE	Q5W015|Q5W015_HUMAN	21	FALSE	10	6186881	6277495
LOX	-0.066352129929502	0.0682610027394972	0.000954436404997598	0.990723731397559	0.990723731397559	FALSE	sp|P28300|LYOX_HUMAN	3	FALSE	5	121398890	121413980
ACTC1	-0.0967418412528964	0.0880359360794962	-0.00435295258670009	0.960910829381252	0.970411360180219	FALSE	sp|P68032|ACTC_HUMAN	3	FALSE	15	35080297	35088340
RPL17	0.0732940858042603	-0.0828674059758683	-0.004786660085804	0.95498446838425	0.966264184252189	FALSE	A0A087WXM6|A0A087WXM6_HUMAN	3	FALSE	18	47008051	47017956
RPS2	0.0107081851427324	-0.0209754282341841	-0.00513362154572585	0.944899056965883	0.959663104730974	FALSE	sp|P15880|RS2_HUMAN	11	FALSE	16	2012053	2014861
PURB	0.0319296891629328	-0.0439295177989543	-0.00599991431801075	0.937519046120546	0.953522216182348	FALSE	sp|Q96QR8|PURB_HUMAN	4	FALSE	7	44915896	44924960
RAC2	0.118470240510646	-0.131564917172142	-0.00654733833074799	0.947593956273037	0.961035005298186	FALSE	B1AH77|B1AH77_HUMAN	2	FALSE	22	37621301	37640488
FILIP1L	-0.21184578292489	0.19710031735433	-0.00737273278527999	0.955452836736081	0.966264184252189	FALSE	C9JYJ6|C9JYJ6_HUMAN	2	FALSE	3	99548985	99833357
LUZP1	-0.0747698598351931	0.058564258038345	-0.00810280089842405	0.92127910268049	0.943257587960292	FALSE	sp|Q86V48|LUZP1_HUMAN	15	FALSE	1	23410516	23504301
FKBP10	0.0862750905073106	-0.104219261338962	-0.00897208541582571	0.920344055689252	0.943257587960292	FALSE	sp|Q96AY3|FKB10_HUMAN	5	FALSE	17	39968932	39979465
COL6A3	0.137301804512813	-0.155547689127232	-0.0091229423072095	0.932471517565161	0.949739508631183	FALSE	E7ENL6|E7ENL6_HUMAN	9	FALSE	2	238232646	238323018
P3H1	-0.0741987758603209	0.0551194630238037	-0.00953965641825858	0.906878169823301	0.931634901470776	FALSE	sp|Q32P28-4|P3H1_HUMAN	2	FALSE	1	43212006	43232755
RPL9	0.0479254216431748	-0.0680338161756779	-0.0100541972662516	0.90012203328524	0.926024825609995	FALSE	sp|P32969|RL9_HUMAN	4	FALSE	4	39455744	39460568
GNAS	-0.0115399539900913	-0.010258741114562	-0.0108993475523266	0.882704588761134	0.917345611866586	FALSE	sp|Q5JWF2|GNAS1_HUMAN	2	FALSE	20	57414773	57486247
LMNA	0.0733979479856259	-0.0954565655866695	-0.0110293088005218	0.898648194424096	0.925840719039234	FALSE	sp|P02545|LMNA_HUMAN	6	FALSE	1	156052364	156109880
FXR1	-0.0695652692731201	0.0456815355807159	-0.0119418668462021	0.88143787308532	0.917345611866586	FALSE	sp|P51114|FXR1_HUMAN	10	FALSE	3	180585929	180700541
RPN1	-0.0294910045485857	0.00539310817278604	-0.0120489481878998	0.871487135875863	0.912318158347353	FALSE	sp|P04843|RPN1_HUMAN	5	FALSE	3	128338817	128399918
EIF3C	-0.00589336695574261	-0.0185107365470962	-0.0122020517514194	0.868985106075949	0.911032772498979	FALSE	sp|Q99613-2|EIF3C_HUMAN	14	FALSE	16	28699879	28747051
TLN1	0.0527305130529996	-0.0782667830512125	-0.0127681349991064	0.87596101144345	0.914324267419076	FALSE	sp|Q9Y490|TLN1_HUMAN	8	FALSE	9	35696945	35732392
HNRNPM	0.0584918389103422	-0.0871783471169465	-0.0143432541033021	0.863757741526685	0.908412759926732	FALSE	sp|P52272-2|HNRPM_HUMAN	14	FALSE	19	8509651	8553998
TRA2B	0.0114999164721858	-0.0411831788665395	-0.0148416311971768	0.843730264009949	0.895055102028358	FALSE	sp|P62995|TRA2B_HUMAN	6	FALSE	3	185633694	185655924
PLOD3	0.00769368121791203	-0.038920898135288	-0.015613608458688	0.835138496715483	0.889581089900628	FALSE	sp|O60568|PLOD3_HUMAN	2	FALSE	7	100849258	100861701
DDX3X	-0.0318759709327381	-0.002175015067305	-0.0170254930000215	0.819101995532717	0.879366256465305	FALSE	A0A2R8Y5G6|A0A2R8Y5G6_HUMAN	3	FALSE	X	41192651	41223725
SERPINH1	-0.0154512068151682	-0.0187228736797351	-0.0170870402474517	0.817451511188297	0.879366256465305	FALSE	sp|P50454|SERPH_HUMAN	10	FALSE	11	75273101	75283828
WTAP	0.020677321313233	-0.056013685450182	-0.0176681820684745	0.818116936488327	0.879366256465305	FALSE	sp|Q15007|FL2D_HUMAN	3	FALSE	6	160146617	160177351
UGDH	0.00911475513551352	-0.0449090762981896	-0.017897160581338	0.812480064918894	0.879366256465305	FALSE	sp|O60701-2|UGDH_HUMAN	5	FALSE	4	39500375	39529931
STT3B	0.0545885484231938	-0.0910288812604776	-0.0182201664186419	0.827631168238936	0.883218336254984	FALSE	sp|Q8TCJ2|STT3B_HUMAN	3	FALSE	3	31574130	31679112
TJP2	0.115851379302068	-0.152490310054439	-0.0183194653761855	0.85903128981515	0.90833668026974	FALSE	A0A3B3ISZ5|A0A3B3ISZ5_HUMAN	3	FALSE	9	71736209	71870124
XRN1	-0.022287388824104	-0.0150784820247729	-0.0186829354244384	0.800926606435024	0.871632456013763	FALSE	sp|Q8IZH2-2|XRN1_HUMAN	2	FALSE	3	142025449	142166904
PRPF19	-0.0433921615956088	0.00577447607529891	-0.0188088427601549	0.80258121558633	0.872105728182714	FALSE	sp|Q9UMS4|PRP19_HUMAN	2	FALSE	11	60658202	60674060
DCTN3	-0.124568182708625	0.0839591232564487	-0.0203045297260882	0.826759234135291	0.883218336254984	FALSE	X6RA56|X6RA56_HUMAN	4	FALSE	9	34613548	34620515
CEP170	-0.033465285881352	-0.00941660297915803	-0.021440944430255	0.773333170908129	0.849359780644105	FALSE	sp|Q5SW79-2|CE170_HUMAN	28	FALSE	1	243287730	243418650
SERBP1	0.0400552401592584	-0.083115922589343	-0.0215303412150423	0.790790521954896	0.865873236137444	FALSE	sp|Q8NC51-2|PAIRB_HUMAN	8	FALSE	1	67873493	67896098
ILK	-0.0955332977658294	0.0517579945639035	-0.0218876516009629	0.794423547489001	0.867195170159749	FALSE	sp|Q13418|ILK_HUMAN	2	FALSE	11	6624961	6632102
DDX5	-0.0144449325578613	-0.0295518219819044	-0.0219983772698828	0.767158272851789	0.846642666506094	FALSE	J3KTA4|J3KTA4_HUMAN	7	FALSE	17	62495734	62504317
SYNCRIP	0.246270242578198	-0.291690318809394	-0.022710038115598	0.888469840150328	0.921997003929586	FALSE	sp|O60506|HNRPQ_HUMAN	7	FALSE	6	86318053	86353510
EIF3B	-0.0382827074118381	-0.00758728123484786	-0.022934994323343	0.758740884162091	0.843700983166245	FALSE	sp|P55884|EIF3B_HUMAN	11	FALSE	7	2393721	2420380
R3HDM1	-0.0194191653306106	-0.0293244816331892	-0.0243718234818999	0.742984567106457	0.831628100001759	FALSE	sp|Q15032-2|R3HD1_HUMAN	2	FALSE	2	136289025	136482840
SFPQ	-0.0923719450066756	0.0435620396063072	-0.0244049527001842	0.767932597639726	0.846642666506094	FALSE	sp|P23246|SFPQ_HUMAN	4	FALSE	1	35641979	35658749
PCMT1	-0.0358635443722477	-0.0129670415662915	-0.0244152929692696	0.743231266994579	0.831628100001759	FALSE	sp|P22061|PIMT_HUMAN	5	FALSE	6	150070579	150132556
GSPT1	-0.141243947543298	0.090635654257337	-0.0253041466429805	0.793799644089922	0.867195170159749	FALSE	H3BR35|H3BR35_HUMAN	3	FALSE	16	11961985	12009939
MAP1S	-0.0766742255399109	0.0227295262308722	-0.0269723496545193	0.732797446787938	0.828564687796332	FALSE	sp|Q66K74|MAP1S_HUMAN	8	FALSE	19	17830051	17845325
CCDC88A	0.0099206264258882	-0.0656255328478679	-0.0278524532109898	0.718012718822866	0.816992325796664	FALSE	A0A2U3TZV9|A0A2U3TZV9_HUMAN	25	FALSE	2	55514978	55647057
SAP18	-0.106400701070374	0.0494770860744111	-0.0284618074979815	0.738768039200745	0.83053325161719	FALSE	sp|O00422|SAP18_HUMAN	5	FALSE	13	21714653	21723221
PFKFB2	0.0331524585650982	-0.0919939545815893	-0.0294207480082455	0.718724717379163	0.816992325796664	FALSE	sp|O60825|F262_HUMAN	6	FALSE	1	207222801	207254369
EEF1A1	-0.106728071579095	0.047450935117336	-0.0296385682308795	0.727863858711442	0.824758572073979	FALSE	sp|P68104|EF1A1_HUMAN	16	FALSE	6	74225473	74233520
PNN	-0.0706133250160867	0.00965211178820269	-0.030480606613942	0.694450494660804	0.799568604963728	FALSE	sp|Q9H307|PININ_HUMAN	6	FALSE	14	39644387	39652422
CALU	0.0424939353138356	-0.103796766409225	-0.0306514155476947	0.715898767083744	0.816375787025322	FALSE	sp|O43852|CALU_HUMAN	6	FALSE	7	128379346	128411861
LMF2	-0.0651263438469307	0.0024437319954238	-0.0313413059257535	0.68307768749664	0.789015422552662	FALSE	sp|Q9BU23-2|LMF2_HUMAN	2	FALSE	22	50941376	50946135
MAP4K4	0.0152430843112477	-0.0831106366326004	-0.0339337761606763	0.668502731848846	0.774683068512034	FALSE	sp|O95819|M4K4_HUMAN	4	FALSE	2	102313312	102511149
YLPM1	-0.125471786636826	0.0551921852162636	-0.0351398007102812	0.693220827464731	0.799440147802069	FALSE	sp|P49750-3|YLPM1_HUMAN	4	FALSE	14	75230069	75322244
CALR	-0.129429984418969	0.0590111295215792	-0.0352094274486949	0.696363911727733	0.800482631648439	FALSE	sp|P27797|CALR_HUMAN	7	FALSE	19	13049392	13055303
HELZ2	-0.211441386757066	0.140617725092092	-0.035411830832487	0.768491035751685	0.846642666506094	FALSE	sp|Q9BYK8|HELZ2_HUMAN	8	FALSE	20	62189439	62205592
PRRC2C	0.010634338788222	-0.0840128746450404	-0.0366892679284092	0.642671238352913	0.753294976102185	FALSE	sp|Q9Y520-6|PRC2C_HUMAN	24	FALSE	1	171454651	171562650
SEC13	0.018426457831314	-0.0945089713594562	-0.0380412567640711	0.638010471538646	0.751762013807833	FALSE	E7ERC8|E7ERC8_HUMAN	2	FALSE	3	10334815	10362862
DNAJC3	-0.167353799304518	0.0893966586651196	-0.0389785703196992	0.701660005956559	0.803985423491891	FALSE	sp|Q13217|DNJC3_HUMAN	2	FALSE	13	96329393	96447243
STAT1	-0.0566365576365158	-0.0224241822583373	-0.0395303699474265	0.601282568446606	0.729822982170591	FALSE	sp|P42224-2|STAT1_HUMAN	3	FALSE	2	191829084	191885686
FAM98A	-0.0969413592098149	0.01558481225916	-0.0406782734753274	0.615418166615908	0.740781126482111	FALSE	sp|Q8NCA5-2|FA98A_HUMAN	6	FALSE	2	33808725	33824449
PHF5A	-0.0538850804477278	-0.0281048201725653	-0.0409949503101465	0.587170305350398	0.718163291728162	FALSE	sp|Q7RTV0|PHF5A_HUMAN	2	FALSE	22	41855721	41864729
LRRC59	-0.128498270003707	0.0462780325441834	-0.0411101187297618	0.642481144634786	0.753294976102185	FALSE	sp|Q96AG4|LRC59_HUMAN	4	FALSE	17	48452420	48474914
